frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0009851322337976534,-0.00123051009652357,0.0,0.633468739960705
2,pcc,0.0009058765114443615,-0.0026768462593536445,0.0,0.3805821128317574
3,pcc,0.0065638290198602135,-0.006022684410901052,0.0,0.23297699811769465
4,pcc,0.009367383461140154,-0.016073863060360488,0.0,0.15712339936803998
5,pcc,0.0027090190690078142,-0.013083065852998173,0.0,0.11677807144375515
6,pcc,-0.01026737390411986,-0.007409489573965722,0.0,0.09829736244959832
7,pcc,-0.017032911365501682,-0.004621540594362026,0.0,0.08911704025027219
8,pcc,-0.01707116913851376,0.009595030346263307,0.0,0.08548742944505949
9,pcc,-0.0014887187640117523,0.015476185770996187,0.0,0.07913535981537738
10,pcc,0.010765509099368551,-0.00731844845495324,0.0,0.07283857511423457
11,pcc,0.010366620398291915,-0.03258299764859229,0.0,0.07261893987843665
12,pcc,0.020382157143441302,-0.02008377308400082,0.0,0.06728825655890126
13,pcc,0.015297590946064062,-0.010009967502191115,0.0,0.06634326538786442
14,pcc,0.008481329298433985,0.008691624127750743,0.0,0.06862279859137344
15,pcc,-0.011655044800512443,0.013497180026569732,0.0,0.06744189260110135
16,pcc,-0.005726948366560132,0.016790198277738214,0.0,0.06935947220317897
17,pcc,-0.010155343082547154,0.038551603081117485,0.0,0.06922831841154897
18,pcc,-0.00788609566444776,0.010307204834244951,0.0,0.07112633785690636
19,pcc,-0.0011014363659086058,0.007090311437897779,0.0,0.07005050465113657
20,pcc,-0.029110644746923438,0.021344390792086256,0.0,0.06881047244651904
21,pcc,-0.029123773063128435,0.03556243829261713,0.0,0.06539090512998307
22,pcc,-0.02644324940825126,0.03353910584525961,0.0,0.06176005270732886
23,pcc,-0.0352676836992489,0.04653737670999568,0.0,0.059475039940954245
24,pcc,-0.031143291507522333,0.04737411164747026,0.0,0.06025214679191782
