frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0013872849339414957,-0.0008279642408871013,0.0,0.6426246892477673
2,pcc,-0.004428787834449727,-0.003440538529839057,0.0,0.3933441159589756
3,pcc,-0.010772836578142488,-0.003260718388055171,0.0,0.2493495129298051
4,pcc,-0.009851685931274681,-0.005389008711072688,0.0,0.1737965889389045
5,pcc,-0.006642657045662946,-0.0012603583631985492,0.0,0.135852573726025
6,pcc,0.003778227803082279,-0.01864419951660108,0.0,0.1151142309429213
7,pcc,0.0068008055255930995,-0.014464776915115166,0.0,0.10476647423560465
8,pcc,0.015706750675992153,-0.0075134634710627285,0.0,0.09902111034237439
9,pcc,-0.0006551553789583786,-0.005177120289095355,0.0,0.09198741321816374
10,pcc,-0.008760302301937284,-0.025565090664270703,0.0,0.09105791982978811
11,pcc,-0.023032830913131894,-0.03817959332734581,0.0,0.0918027645715844
12,pcc,-0.012933502621301557,-0.05448685132128573,0.0,0.0914376178130449
13,pcc,-0.0006027519929046344,-0.04457144932648869,0.0,0.09552267775871708
14,pcc,0.006100118404880795,-0.03586140499224513,0.0,0.09381488390554943
15,pcc,0.01000653553306399,-0.04431534050612264,0.0,0.09291919106435503
