frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0011144376683506173,-0.0011432707261185109,0.0,0.6332729310416828
2,pcc,0.0011550294405891961,-0.0026427589422554614,0.0,0.38068193001296974
3,pcc,0.006152296796948467,-0.005984440975446074,0.0,0.23318692074080669
4,pcc,0.01003446037216493,-0.015915439170971313,0.0,0.15726594798077223
5,pcc,0.0028887334164566735,-0.012661362294937077,0.0,0.1169250673638353
6,pcc,-0.010390515527176725,-0.006394596571881829,0.0,0.09874738838680507
7,pcc,-0.016869657034406918,-0.003709917815095258,0.0,0.08931591162782203
8,pcc,-0.016936273275400066,0.010549609615236535,0.0,0.08550638130836263
9,pcc,-0.000846961253694253,0.016754773975906672,0.0,0.07886726217611557
10,pcc,0.012912254388852075,-0.0020226520706192975,0.0,0.07267359832308745
11,pcc,0.008845107675064813,-0.029946013838354,0.0,0.0725614471062819
12,pcc,0.0211038321780763,-0.02162994555568793,0.0,0.06743773289887163
13,pcc,0.015569567213592622,-0.009480672315624735,0.0,0.06642315054587176
14,pcc,0.007805028237062771,0.009117848086604607,0.0,0.06866508045728999
15,pcc,-0.011808668740064589,0.015623857243401153,0.0,0.06746977396634067
16,pcc,-0.004424940578810397,0.0193362937637962,0.0,0.06944318742343286
17,pcc,-0.011267895298647853,0.04124306034518012,0.0,0.06914722239209042
18,pcc,-0.007148004545571007,0.008022598045725492,0.0,0.0711155322321401
19,pcc,-0.002967912126270478,0.010930214783158919,0.0,0.07011563479340022
20,pcc,-0.031398424765725234,0.026099574250493814,0.0,0.06870409225867717
21,pcc,-0.03200834414869874,0.034260305877170626,0.0,0.06539758238483845
22,pcc,-0.026301699374847866,0.03396433787148306,0.0,0.061654078017147146
23,pcc,-0.03565752889279711,0.051457627252885045,0.0,0.059630034762947565
24,pcc,-0.03325410149543646,0.04979914634958499,0.0,0.06007895727777865
