frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,euclidean,0.27543545,0.02364838,0.008605105,0.9888546069103956
2,euclidean,0.2548876,0.1976279,0.0034169245,0.9818353549608512
3,euclidean,0.09573,0.24620926,0.0021915252,0.9817084439090431
4,euclidean,0.93630683,-0.040857874,0.02839283,0.9759958711409495
5,euclidean,0.68042624,0.1178933,0.019407736,0.9751946313757717
6,euclidean,0.92743003,0.04035371,0.014939764,0.9687945284164091
7,euclidean,0.51871514,0.16672008,0.003859466,0.9645297971013969
8,euclidean,0.47672695,0.19429682,-0.0017173738,0.9498882174792485
9,euclidean,0.50512856,0.2632079,0.009592114,0.9609908543308913
10,euclidean,-0.31005365,0.6496355,-0.008863969,0.9598457259344013
11,euclidean,-0.22837162,0.6809567,-0.011156543,0.9579487501258054
12,euclidean,-0.7424614,0.93967444,-0.030797912,0.9600436049325232
13,euclidean,-0.6938265,0.87473255,-0.025190298,0.9522716487580792
14,euclidean,-0.6323576,0.88605803,-0.023291778,0.9633484133334768
15,euclidean,-0.7284896,0.9813965,-0.024559924,0.9644337053545421
16,euclidean,-0.22973599,0.8814966,-0.02698158,0.9502102939893846
17,euclidean,0.0013875759,0.76793575,-0.020134607,0.9500837750838441
18,euclidean,0.4765556,0.7059535,0.0014654301,0.947360376548408
19,euclidean,1.3457215,0.10028834,0.023556104,0.9637314491502258
20,euclidean,0.8248307,0.28842938,0.022152655,0.9654072934035599
21,euclidean,1.0638539,-0.03946879,0.02424348,0.9663292567035123
22,euclidean,0.6893018,-0.029829323,0.017473144,0.9665882411892367
23,euclidean,0.42977443,-0.021280268,0.02156939,0.9680520357814196
24,euclidean,1.0462127,-0.34339282,0.03390003,0.9693158465202282
25,euclidean,0.6590136,-0.5109696,0.030428264,0.9686998945243173
