frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0009777269284855044,-0.000602129486589692,0.0,0.6404171363488147
2,pcc,0.0038821617702154898,-0.0052928033871523445,0.0,0.3917160938107529
3,pcc,0.013870148133497138,-0.008133339370147576,0.0,0.24526239937566077
4,pcc,0.020216329777456254,-0.010902810942376516,0.0,0.16262582124422317
5,pcc,0.03183251835057293,-0.0195881521658869,0.0,0.11775646479086259
6,pcc,0.04607320788045561,-0.02514894463091271,0.0,0.09286238878864822
7,pcc,0.052104692941993845,-0.03691825672078507,0.0,0.07848245540157031
8,pcc,0.05227710143315336,-0.016064688014929353,0.0,0.07402409451602618
9,pcc,0.07239257605322434,-0.0240560110493374,0.0,0.074352764815745
10,pcc,0.06720518440241814,-0.04638983075323283,0.0,0.07174807957284339
11,pcc,0.07653133522664834,-0.04554489004568281,0.0,0.07169131877536457
12,pcc,0.07438407198464193,-0.029660693446136498,0.0,0.07195914630144852
13,pcc,0.06168820745445837,-0.025153113952772834,0.0,0.07228287251717488
