frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0010243373754747571,-0.0012838345420389382,0.0,0.6346848297421696
2,pcc,0.0011408623965568714,-0.003003297321507187,0.0,0.3826414952856005
3,pcc,0.006646042158274014,-0.006175729965659527,0.0,0.23498677917642044
4,pcc,0.009195354616413468,-0.016959970717311246,0.0,0.15948778566692726
5,pcc,0.0017382224909293054,-0.013790146326905334,0.0,0.11973162960986632
6,pcc,-0.011573399887914046,-0.010252961402709915,0.0,0.10119762089794972
7,pcc,-0.01707614294431122,-0.005384527452883816,0.0,0.09177856991479633
8,pcc,-0.017510989740724226,0.009340579429491087,0.0,0.08848198138102707
9,pcc,-0.003508859224301654,0.014124378517100753,0.0,0.08186585109855217
10,pcc,0.009676964081521097,-0.0033641796190918855,0.0,0.07553565820280997
11,pcc,0.009183982126468156,-0.031250457929628134,0.0,0.07535360583757617
12,pcc,0.018804339480069814,-0.018370472251513018,0.0,0.07005193245918573
13,pcc,0.011947170139503867,-0.012058657489200616,0.0,0.06921393063623779
14,pcc,0.006318150206274264,0.007478478167426489,0.0,0.07160826617795737
15,pcc,-0.015842617193062652,0.0143609471665671,0.0,0.06971419183111935
16,pcc,-0.008372896649556134,0.018800740046076257,0.0,0.07172390307797855
17,pcc,-0.014167364783519086,0.037913479353817246,0.0,0.07161775450828105
18,pcc,-0.010827474984112052,0.009009586258819495,0.0,0.07386969246262551
19,pcc,-0.005362440342312033,0.004662218144044684,0.0,0.07268730897217567
20,pcc,-0.033494906193528365,0.020583650008974264,0.0,0.0710006309853336
21,pcc,-0.03195046737833401,0.03293466354563227,0.0,0.06774553418324397
22,pcc,-0.02759767237600531,0.03144919968466114,0.0,0.06420694816625885
23,pcc,-0.03821458908203448,0.04533998010183054,0.0,0.0615690750167784
24,pcc,-0.03306314187009486,0.04723090451871815,0.0,0.061941700136573775
