frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.001848596584323938,0.011278728412760959,0.0,0.6451914222118744
2,pcc,0.002199316822682502,0.027537424778507267,0.0,0.40911117332247304
3,pcc,0.021180275711145072,0.04018409269765152,0.0,0.27650495502417094
4,pcc,0.05283702126346622,0.023579472848460896,0.0,0.2082361410462883
5,pcc,0.06484120495141237,-0.05500448211316684,0.0,0.17257232089421737
6,pcc,0.054526839658766084,-0.11347687747873363,0.0,0.15723295629292502
7,pcc,-0.024400151857695725,-0.012762070952870113,0.0,0.1586697942410193
8,pcc,-0.045177204944435126,0.10334438734188127,0.0,0.14852336875612066
9,pcc,-0.057072157283552104,0.10265635503947138,0.0,0.14472953785600806
10,pcc,-0.050633889184231125,0.17739136845901787,0.0,0.1287807095072834
11,pcc,-0.045266114412430496,0.18342297108721375,0.0,0.11044999846301
12,pcc,-0.013933727444188873,0.1131960762525645,0.0,0.09808574753367147
13,pcc,0.008259541580118308,0.06913073899464445,0.0,0.08540352168782073
14,pcc,-0.0036422130581168126,0.05504489949605078,0.0,0.07917459755256409
15,pcc,-0.009723332570807732,0.030697265621091843,0.0,0.07792956628082368
16,pcc,0.010770512038908182,0.031869675938778874,0.0,0.07991003694674229
17,pcc,0.025750757344815585,0.03535879247516307,0.0,0.07342530924297797
18,pcc,0.0018214443972373246,0.020372808821564416,0.0,0.07164373867775986
