frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0018177658207996221,0.002218226311199837,0.0,0.6696319627986423
2,pcc,0.006659160031094456,0.0037332845219283425,0.0,0.4592857477140176
3,pcc,0.00603234671583632,-0.0020734840434093993,0.0,0.3213226063297444
4,pcc,0.002755618979340054,0.003622028672385337,0.0,0.25449194280549137
5,pcc,0.004606370473886332,-0.008767656846884651,0.0,0.2208521449031114
6,pcc,0.0009252579571751436,-0.015641631363426695,0.0,0.21697992407751995
7,pcc,-0.0068616591191252635,-0.009322570888614419,0.0,0.21920735280610187
8,pcc,0.002703872950878802,-0.009195958029174443,0.0,0.22105547768786116
9,pcc,0.012022302107092488,0.004822623645622305,0.0,0.21833053181556392
10,pcc,0.004634950619499364,-0.0034472771977177197,0.0,0.23346414884943298
11,pcc,0.0014150937456056283,-0.004726354456116807,0.0,0.23198823695551454
12,pcc,0.0007603564667156597,-0.012281443798434067,0.0,0.2302341547403532
13,pcc,-0.005166890952377156,-0.020979263540108567,0.0,0.2277213772342375
