frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0012537476169961475,-0.0008701377956492341,0.0,0.6431380433199817
2,pcc,-0.004468648303815595,-0.0033877155378799935,0.0,0.39455890468646987
3,pcc,-0.010484908442961632,-0.00324320616745393,0.0,0.250759354052184
4,pcc,-0.008881437932348316,-0.005563108482529756,0.0,0.17523758460992786
5,pcc,-0.005527761648854898,-0.002709548512808741,0.0,0.13713413240993622
6,pcc,0.0033846846353960784,-0.020842205502513655,0.0,0.11683154103486261
7,pcc,0.006560307393926866,-0.015578964519817133,0.0,0.10673719981628325
8,pcc,0.014517134351247279,-0.009263312260207126,0.0,0.10087904550138786
9,pcc,-0.0010283697229501831,-0.0068521816164851266,0.0,0.09366189242539712
10,pcc,-0.009966423987233736,-0.0259764289532519,0.0,0.09308169185945646
11,pcc,-0.020822059391682735,-0.0376039323175114,0.0,0.09351117544639141
12,pcc,-0.01205025734070584,-0.05424444122470236,0.0,0.09331001460853273
13,pcc,-0.0008235735733225699,-0.04417123835863566,0.0,0.09708072113762051
14,pcc,0.005464179248583827,-0.03815726016993585,0.0,0.09527571406378803
15,pcc,0.008471277471936201,-0.04081242190475676,0.0,0.09455220125864468
