frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0017744567019085157,0.011227423186424867,0.0,0.6449863941055353
2,pcc,0.0022111494023420953,0.027584038809021823,0.0,0.4087810970341074
3,pcc,0.02142817662283317,0.040198309824029145,0.0,0.2759668913861988
4,pcc,0.05340518740336436,0.023615989498921713,0.0,0.20784964032901748
5,pcc,0.06567540984587197,-0.05529709785931237,0.0,0.1720009995340213
6,pcc,0.05487307627723778,-0.11395304447481715,0.0,0.1567966110170913
7,pcc,-0.024479634527907537,-0.012969782716171094,0.0,0.15820652770427454
8,pcc,-0.04526136106743175,0.10430722549642006,0.0,0.14794123230458936
9,pcc,-0.05705918166897551,0.10320066125411441,0.0,0.14420804545291732
10,pcc,-0.050865385368519075,0.17917218359090875,0.0,0.12818542161689955
11,pcc,-0.04603356298045831,0.18572964292328806,0.0,0.10994704375272182
12,pcc,-0.01446923387760481,0.11476495300797476,0.0,0.09748086809257772
13,pcc,0.008450880648915454,0.06985453088729801,0.0,0.08478498733281602
14,pcc,-0.003442186086034207,0.05579039972224654,0.0,0.07863660459480838
15,pcc,-0.009825489659714333,0.03042090934643437,0.0,0.07722301211096977
16,pcc,0.0111122002656903,0.03269907211807294,0.0,0.07918232212365821
17,pcc,0.02619329545500588,0.03624582617157273,0.0,0.07273541321304676
18,pcc,0.0021293710771487753,0.0199762644475097,0.0,0.07108584393858776
