frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0012222899551377212,-0.0008087348832299854,0.0,0.6427245472428321
2,pcc,-0.00447707296485569,-0.003473922977786944,0.0,0.3944550732675512
3,pcc,-0.010743956845243187,-0.004020300199877735,0.0,0.2505991478394479
4,pcc,-0.009589887564716447,-0.006558881640525993,0.0,0.17510760056227687
5,pcc,-0.00585943314017313,-0.003272967320903757,0.0,0.13717708426949315
6,pcc,0.0035121074302091036,-0.02252839234427316,0.0,0.11699361082450921
7,pcc,0.006921462684941132,-0.0156595403224299,0.0,0.10670318493451597
8,pcc,0.014862720423701617,-0.011291311745030423,0.0,0.10086721102407029
9,pcc,-0.001328769636469042,-0.007922315767303687,0.0,0.09367419041877888
10,pcc,-0.009500445370130449,-0.026452870794238113,0.0,0.09320049300458381
11,pcc,-0.021073283527351137,-0.035482129316902644,0.0,0.0935617781476365
12,pcc,-0.011544417757364037,-0.052942645726091475,0.0,0.09313092196070734
13,pcc,-0.00032097157002695394,-0.042749022718758876,0.0,0.09712955708649527
14,pcc,0.005356621711336617,-0.03851589293498434,0.0,0.09521234477888961
15,pcc,0.007852483442212364,-0.04390918875080809,0.0,0.09455613362206572
