frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0012133738914357154,-0.0008919942538740023,0.0,0.6371891081366529
2,pcc,0.0026649153950299106,-0.006495033953046159,0.0,0.3928578701252626
3,pcc,0.01536053013124278,-0.009186956186986343,0.0,0.2502755810675592
4,pcc,0.019098629273820195,-0.009133677895233427,0.0,0.1695473776772884
5,pcc,0.027117505911547383,-0.018440895595847166,0.0,0.1251363202338848
6,pcc,0.03778148826998467,-0.021618903035041492,0.0,0.09970399786457182
7,pcc,0.04576179962378559,-0.028641067446481698,0.0,0.0852513117287922
8,pcc,0.045649455460003194,-0.013337279341670805,0.0,0.08111300937094384
9,pcc,0.06209786261299085,-0.004599845986493253,0.0,0.08333288479681386
10,pcc,0.05537909263074636,-0.0300830938007586,0.0,0.08074479026868593
11,pcc,0.06348737246962062,-0.028542946230604598,0.0,0.08304587374528341
12,pcc,0.0585875429332504,-0.006573574706305282,0.0,0.0824498641222567
13,pcc,0.056042057278970124,-0.013777496738407181,0.0,0.0809846376701195
