frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0013742017286629135,-0.0008897645103746901,0.0,0.6441127107311205
2,pcc,-0.004662474398158782,-0.003270903680853162,0.0,0.396113559564092
3,pcc,-0.010515081450650395,-0.0034550208581864018,0.0,0.2526607397021797
4,pcc,-0.00917971010301442,-0.005170620089942061,0.0,0.1773050005927596
5,pcc,-0.0053548412283413085,-0.0018465638137710422,0.0,0.13935414074749988
6,pcc,0.003068490881615556,-0.019471868726765748,0.0,0.11943107517840941
7,pcc,0.006207861605731676,-0.015021413013727104,0.0,0.10893505202890216
8,pcc,0.013526362217351606,-0.009129227683951904,0.0,0.1031936964704964
9,pcc,-0.0017345961719390963,-0.006849939584778185,0.0,0.09598559098161322
10,pcc,-0.008646278000125776,-0.022941698532629815,0.0,0.09520171906908345
11,pcc,-0.01856213340408203,-0.03279299863285645,0.0,0.09570755492546304
12,pcc,-0.011063169676034632,-0.051213897643551935,0.0,0.09552605848238353
13,pcc,0.0001935431556143245,-0.03951103540212887,0.0,0.09931963353010977
14,pcc,0.0044458391148990235,-0.03426103619820746,0.0,0.09785320025638192
15,pcc,0.006979116022423635,-0.03777523119121071,0.0,0.0972350311597334
