frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0014005045266398861,-0.0009162242506728937,0.0,0.644184511675968
2,pcc,-0.004692453001836261,-0.003341164748464519,0.0,0.39624457493868065
3,pcc,-0.010330652026612213,-0.003581641770256712,0.0,0.2528442963086886
4,pcc,-0.009002988167373799,-0.005267882324253062,0.0,0.1775830363304064
5,pcc,-0.005117605526216654,-0.001508461591108091,0.0,0.1396989817322177
6,pcc,0.0032062888971167297,-0.01868291371895847,0.0,0.11965832517194891
7,pcc,0.0062129108430418484,-0.014638392106949642,0.0,0.10929105723700297
8,pcc,0.013807266425800576,-0.008709588759608634,0.0,0.10336720663891481
9,pcc,-0.0016382433587514708,-0.005776129982708963,0.0,0.09624898847945566
10,pcc,-0.008586245340035903,-0.022394329715954193,0.0,0.0953688781582653
11,pcc,-0.018397679209850932,-0.03282356011663983,0.0,0.09592270708357002
12,pcc,-0.010839249793641401,-0.05079889340288166,0.0,0.09572851115980563
13,pcc,-1.1528830843478544e-05,-0.03882559604306087,0.0,0.09951484529987238
14,pcc,0.004392936810776958,-0.03337937442270645,0.0,0.09812496582516898
15,pcc,0.006590103796968791,-0.03639159452343663,0.0,0.09751512811407545
