frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0010943623858516844,-0.0005978826805778883,0.0,0.641332267888668
2,pcc,0.0037966452095445596,-0.00528995911915028,0.0,0.39318713485512946
3,pcc,0.013432199205634716,-0.007867315249206442,0.0,0.24713798749429136
4,pcc,0.01931852056948741,-0.010376164806854616,0.0,0.16494584532902126
5,pcc,0.030977409169481468,-0.018244799096510885,0.0,0.12028428078961
6,pcc,0.04319377263736591,-0.0232363136248156,0.0,0.09548087189413193
7,pcc,0.047925173265002445,-0.03357534748553822,0.0,0.08124038746134608
8,pcc,0.05020154033821911,-0.013668419578012105,0.0,0.07679993925264862
9,pcc,0.06844942639837619,-0.0198900758079858,0.0,0.07758104445964897
10,pcc,0.061146010081461616,-0.041681453022694305,0.0,0.07497422893146345
11,pcc,0.06971791763816657,-0.04006273145439365,0.0,0.07508867866232477
12,pcc,0.06789724555777915,-0.026273534518702846,0.0,0.07524174014480314
13,pcc,0.05704477810249416,-0.022819931876613853,0.0,0.07538055568999581
