frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,euclidean,0.0009775506897982105,-0.000601210519260798,0.014461256,0.9997908834349385
2,euclidean,0.003879889263738282,-0.005292064432186715,0.03111306,0.9994347437092586
3,euclidean,0.013875507874409733,-0.008133620136847519,0.06526117,0.9994190739017612
4,euclidean,0.020211077818312665,-0.010905843903212547,0.07522886,0.9989569699159084
5,euclidean,0.0318404798195706,-0.019621858248234817,0.051465735,0.9983261073044333
6,euclidean,0.04608577855298399,-0.025137405085135955,0.006654351,0.9967096063281867
7,euclidean,0.052104813353991274,-0.03692130910619949,0.034521535,0.9972691675124284
8,euclidean,0.05229078626269785,-0.016070324779013653,0.053127307,0.997941476239687
9,euclidean,0.07242512428311919,-0.02407688456801584,0.07785841,0.9985663970879748
10,euclidean,0.06720482021754284,-0.04637302189520193,0.072992966,0.9990353728366267
11,euclidean,0.07657997139583447,-0.04555606550787506,0.06339742,0.9990876384961711
12,euclidean,0.07442679420246424,-0.029663759451463975,0.051279355,0.9989920616089292
13,euclidean,0.06169877966149446,-0.025155202088685262,0.03209554,0.9989891880091752
