frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0009992433514801455,-0.001253839092933258,0.0,0.6334260232104255
2,pcc,0.0009665649622465474,-0.0026982415159231493,0.0,0.38063151776613696
3,pcc,0.006556431078881125,-0.006013883347008079,0.0,0.23301093032624917
4,pcc,0.00930856460227056,-0.016056022836238158,0.0,0.15713481392967027
5,pcc,0.002560753838408208,-0.012946871707118078,0.0,0.1168310858906612
6,pcc,-0.01067455154126547,-0.007601299954834927,0.0,0.09835010409925357
7,pcc,-0.017094999359138302,-0.004398338276832757,0.0,0.08911119433812488
8,pcc,-0.01704945694967308,0.009800820560198214,0.0,0.08554700356646781
9,pcc,-0.0017129601903824543,0.015556356943032758,0.0,0.07912007893216964
10,pcc,0.01184099276722149,-0.006724208131027616,0.0,0.07292105339872472
11,pcc,0.010491668084474408,-0.03077131374185321,0.0,0.07264494129304933
12,pcc,0.020714229412446043,-0.020351799811178278,0.0,0.067309846918161
13,pcc,0.014609848528016068,-0.010465862946646427,0.0,0.06633829824038076
14,pcc,0.00782984112528119,0.009237613537338738,0.0,0.06857634555361485
15,pcc,-0.011330267474651363,0.013554742934273754,0.0,0.06733416227982203
16,pcc,-0.005978964275993026,0.01641954698380578,0.0,0.06928027681560288
17,pcc,-0.010314497849982575,0.038903413489644656,0.0,0.069120922589548
18,pcc,-0.008315989619630718,0.009288331474672146,0.0,0.07099492285017538
19,pcc,-0.0011985969536336078,0.006739663561640677,0.0,0.07014601793711706
20,pcc,-0.029295082832255986,0.022463274772668854,0.0,0.06874978908148087
21,pcc,-0.029737440786196914,0.03683427991405995,0.0,0.06542161249319504
22,pcc,-0.02698024128454551,0.03268182907787389,0.0,0.06173920260625873
23,pcc,-0.03606548429408513,0.046592825405248596,0.0,0.05955272223330768
24,pcc,-0.030423422681965125,0.048142269082816415,0.0,0.06026699109253084
