frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0011878093851214243,-0.0008396068690937448,0.0,0.642793499552833
2,pcc,-0.00428913554595321,-0.003089464944211903,0.0,0.3938190529108359
3,pcc,-0.010314290827779578,-0.003325123278979705,0.0,0.24992451490513978
4,pcc,-0.008910170628797353,-0.005480016756601583,0.0,0.17430156480331516
5,pcc,-0.005727624583605222,-0.002097935858936958,0.0,0.13611326907621837
6,pcc,0.0032880628964604185,-0.0203751530605943,0.0,0.11571794093543004
7,pcc,0.006373273310717861,-0.014343105405201824,0.0,0.10551289323684503
8,pcc,0.015526090672176623,-0.008558261900938847,0.0,0.0994782056024813
9,pcc,-0.00046568814692418063,-0.007007887744045096,0.0,0.09220265390290726
10,pcc,-0.008961922586795797,-0.02629552688250281,0.0,0.09167618296164025
11,pcc,-0.02231804486141664,-0.03901554167413457,0.0,0.09233854496472385
12,pcc,-0.011805986872130326,-0.053993590178799775,0.0,0.09205822683672411
13,pcc,-0.0007305992960188961,-0.04654330775930628,0.0,0.09595542609995325
14,pcc,0.005237043832128158,-0.040017775292398416,0.0,0.09414225092304433
15,pcc,0.009081014000323526,-0.04433341133137905,0.0,0.0932544345459094
