frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.005465558653271583,0.00035637065932356445,0.0,0.6869907945323847
2,pcc,0.009734651026832247,-0.0014684431922864815,0.0,0.4792957223066336
3,pcc,0.006855803507594101,-0.001169264183407433,0.0,0.3663986606593184
4,pcc,0.004135120385310335,-0.00011585490382394436,0.0,0.308671815970629
5,pcc,0.004495770838107416,-0.003795939198687566,0.0,0.27878156995448233
6,pcc,0.0028932230629707405,-0.006844641374305823,0.0,0.2683397795476884
7,pcc,0.001720092164628914,-0.003791051531631173,0.0,0.2653088615450103
8,pcc,0.0019603985113487614,-0.007507391162719059,0.0,0.26670800212854895
9,pcc,0.00811202875210522,-0.0016543138935201788,0.0,0.2667318746178415
10,pcc,0.005121193915871058,-0.00039114209544894213,0.0,0.2956504694858829
11,pcc,-0.011597400001273014,0.00613418617703596,0.0,0.297292691994432
12,pcc,-0.01072481686391788,0.007174863067464088,0.0,0.2908888286067731
13,pcc,-0.013429733745623718,-0.0012246685324158965,0.0,0.28719263964929287
