frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0003762080475651374,-0.00013173203904262232,0.0,0.6443272176207406
2,pcc,-0.006196965645621625,0.0005050985781864551,0.0,0.3990154972443954
3,pcc,-0.016802280539363175,0.004995113034975507,0.0,0.2554665273094088
4,pcc,-0.02599972991369244,0.004588420774239347,0.0,0.18143758960268794
5,pcc,-0.04031271250115427,-0.010040004277177546,0.0,0.14289591475049312
6,pcc,-0.03537643052312011,-0.02032179176532317,0.0,0.12285385637513219
7,pcc,-0.042272375191874885,-0.026796649847726714,0.0,0.1119189195036975
8,pcc,-0.021234994878428386,-0.044510789413972386,0.0,0.10328839358418658
9,pcc,0.000888105721966692,-0.06069291305270994,0.0,0.09827240816989707
10,pcc,0.027698434501812644,-0.07376361789303493,0.0,0.09830070136463195
11,pcc,0.03915817990196658,-0.06157738908335008,0.0,0.09795130164329259
12,pcc,0.057415263825188766,-0.07158325480111756,0.0,0.09773739823001697
13,pcc,0.07949769882272244,-0.06013157604243292,0.0,0.09391819900224126
14,pcc,0.07609760533101113,-0.0487637431924412,0.0,0.09356806845710869
15,pcc,0.09441157792001119,-0.036903630366812164,0.0,0.09335541687343674
16,pcc,0.10936966620714021,-0.027808634687790407,0.0,0.09392445022077095
17,pcc,0.07612093376453896,-0.031880920214174865,0.0,0.09779674099632253
18,pcc,0.07783655761347939,-0.02798610495736603,0.0,0.09910204990184855
19,pcc,0.07275488668876483,-0.03160267872126015,0.0,0.09760375189658178
