frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0012699240850967135,-0.0008242944923070947,0.0,0.6437495243212638
2,pcc,-0.004446129217954639,-0.0030003914797128136,0.0,0.3952455462298312
3,pcc,-0.010402525061234763,-0.003442870394029945,0.0,0.2516990619107332
4,pcc,-0.009030061495412236,-0.005456255318092506,0.0,0.17628814589578737
5,pcc,-0.0054108644276885986,-0.0015435752267657392,0.0,0.13830838248204913
6,pcc,0.003166781476297761,-0.018253535483105637,0.0,0.11801413828432095
7,pcc,0.006190480099825763,-0.014640991578343553,0.0,0.10765757290275278
8,pcc,0.014128549283846817,-0.007677543840682277,0.0,0.10173037311909898
9,pcc,-0.0013399968655390601,-0.005924290826536894,0.0,0.09438913276674941
10,pcc,-0.008519727563691182,-0.023387072833541023,0.0,0.09370905855686698
11,pcc,-0.020406625243510054,-0.03574684671121985,0.0,0.09431521952164745
12,pcc,-0.011356289886715932,-0.05087843010559082,0.0,0.09418142990587802
13,pcc,5.662064027134627e-05,-0.04197245749366969,0.0,0.09794685746423984
14,pcc,0.004626648226593665,-0.03622487496085351,0.0,0.09667338228547209
15,pcc,0.007898093670253218,-0.040271313438567664,0.0,0.09566983334679618
