frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0012432925954461336,-0.0011373981498247995,0.0,0.6286160475293493
2,pcc,0.0046368224991919695,-0.002837953955535968,0.0,0.38506772312692045
3,pcc,0.013855788185564906,-0.002572421854859449,0.0,0.24634849941527404
4,pcc,0.020372014893132947,-0.016918743937316218,0.0,0.17636619684721053
5,pcc,0.003980651236207847,-0.02228998694206109,0.0,0.14538094423627246
6,pcc,-0.02397316374374649,-0.02036698809484967,0.0,0.12476205016391957
7,pcc,-0.015897477020603987,-0.009254833398612635,0.0,0.116414671477775
8,pcc,-0.03507287989555919,0.016671760457849228,0.0,0.11313326297746594
9,pcc,-0.018045405471933985,0.0006554114844151495,0.0,0.10323907947727971
10,pcc,-0.0006507023836033914,-0.0031541165235345003,0.0,0.09538161868044166
11,pcc,0.007904945047879712,-0.006952755479521044,0.0,0.09020462033592883
12,pcc,0.004053779806513867,-0.011100228865727235,0.0,0.08905939487610474
13,pcc,-0.00809781035404033,0.0007475396305476152,0.0,0.08696375949872054
14,pcc,-0.010659298580079688,-0.003006939033328386,0.0,0.08985118781691663
15,pcc,-0.02935558230105501,0.017960471893112177,0.0,0.08635148106860317
16,pcc,-0.029661580950546503,0.031803713515177266,0.0,0.08730792435512244
17,pcc,-0.03223917420487229,0.03973253713606197,0.0,0.08902016967705977
18,pcc,-0.020116316140689948,0.021285165423150138,0.0,0.09460282571173985
19,pcc,-0.03205755330877036,-0.018423818486109283,0.0,0.09235368872510336
20,pcc,-0.054107079463941825,-0.008521139285121682,0.0,0.0886555582456797
21,pcc,-0.05461856750788925,-0.0013235742449447634,0.0,0.08727272573217826
22,pcc,-0.04834827646019259,0.0004753373707532883,0.0,0.07852425213092928
23,pcc,-0.053102789272847145,0.02977920929992852,0.0,0.07663128883197749
24,pcc,-0.047185727836092844,0.0357119856849537,0.0,0.07553932727053682
