frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0013734847010872014,-0.0011956628084796393,0.0,0.6423818430647915
2,pcc,-0.004966541999467754,-0.0033999754000574108,0.0,0.3945786019277408
3,pcc,-0.01081334013065211,-0.003723551938594036,0.0,0.2511131815381639
4,pcc,-0.010552004416665366,-0.004949147955079621,0.0,0.1754981531645386
5,pcc,-0.006211465690767162,-0.00262853404190906,0.0,0.13794267320746123
6,pcc,0.005479550496589878,-0.01867137084708201,0.0,0.11830131128222178
7,pcc,0.006174858915296612,-0.012432662588208944,0.0,0.10813783853375779
8,pcc,0.015526400453838799,-0.00834613246398591,0.0,0.1017537579951715
9,pcc,-0.0017563353094380517,-0.0018229132892716962,0.0,0.09495801093747513
10,pcc,-0.009888247661532696,-0.025936256883096784,0.0,0.09390370127394397
11,pcc,-0.01871072617111913,-0.028548414076653178,0.0,0.09495406603916998
12,pcc,-0.010802329966721147,-0.050593472704410114,0.0,0.09452232417390659
13,pcc,-0.0017540900609879278,-0.045772261560387474,0.0,0.09790740245869528
14,pcc,0.0049206343015640135,-0.032085995840799894,0.0,0.09624254832985686
15,pcc,0.003140060644263306,-0.03579636281436614,0.0,0.0961238993206559
