frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0005959423882296547,-0.0010349251993579972,0.0,0.63950171929613
2,pcc,-0.0031294548780141204,-0.0033603809717220527,0.0,0.3887435207763747
3,pcc,-0.010238259856755048,-0.0030106146027937004,0.0,0.24361231731624305
4,pcc,-0.01099942751365472,-0.004986971882472518,0.0,0.16748893227586514
5,pcc,-0.007583678088708866,-0.0037297078099280535,0.0,0.129076577042062
6,pcc,0.006780971037100523,-0.025775992194057257,0.0,0.10844819129387075
7,pcc,0.007700041005175921,-0.015392714348231503,0.0,0.09823429462679172
8,pcc,0.017809731050689212,-0.010640181402786195,0.0,0.09113894630310126
9,pcc,0.00011123577878790636,-0.010833453636363722,0.0,0.08483269196002972
10,pcc,-0.00683340896289123,-0.036901265938892515,0.0,0.08498067461620443
11,pcc,-0.024088169253159944,-0.04748147605461718,0.0,0.08589566831110704
12,pcc,-0.011209981927961118,-0.0633599572741974,0.0,0.08496400042395966
13,pcc,-3.73971081728905e-05,-0.059546237938307364,0.0,0.08897618836839997
14,pcc,0.008361719409431452,-0.05341006951384608,0.0,0.08637779772739597
15,pcc,0.011104926188193004,-0.052777566333334046,0.0,0.08558558315384565
