frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0012421584338627933,-0.0008807752136254858,0.0,0.6431509253882137
2,pcc,-0.004506666260396865,-0.003345860194037797,0.0,0.39459762994684405
3,pcc,-0.01061311818248488,-0.003222249738520574,0.0,0.25087199016141876
4,pcc,-0.00910048640158884,-0.005382849556911233,0.0,0.17534131345226597
5,pcc,-0.0060050893678985215,-0.0026670674447386725,0.0,0.13729138953219858
6,pcc,0.0031169167530100137,-0.02063858322797595,0.0,0.11707286238920053
7,pcc,0.006199072947928062,-0.015502074025103974,0.0,0.10690041849737353
8,pcc,0.013719257626247882,-0.008864460384787423,0.0,0.10112302562517148
9,pcc,-0.0015832932557643118,-0.006955637993417874,0.0,0.09387376894438422
10,pcc,-0.009812327979853876,-0.025007297253788755,0.0,0.09325530715792611
11,pcc,-0.020838878262119994,-0.0366676592376219,0.0,0.09364815171899254
12,pcc,-0.012125840675064446,-0.05399052391943764,0.0,0.09339774342975565
13,pcc,-0.0011814011429083643,-0.043840752164567745,0.0,0.09710203093653626
14,pcc,0.004800668213611782,-0.03781904553137022,0.0,0.09542687099128161
15,pcc,0.008308562931057459,-0.04136363980399276,0.0,0.09475105863807715
