frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0013179727656195878,-0.0008522075670664407,0.0,0.6437654355659224
2,pcc,-0.004505571996478328,-0.0030204111790676116,0.0,0.3952251422862929
3,pcc,-0.010422136595322307,-0.003455907236381612,0.0,0.25155414173225615
4,pcc,-0.009204822998228203,-0.005555158852950959,0.0,0.17604917145301116
5,pcc,-0.005459673879385401,-0.0016761168504695607,0.0,0.138105361865283
6,pcc,0.002744045043547595,-0.018580005739949734,0.0,0.11786160501579329
7,pcc,0.006473202978236881,-0.01494719466462595,0.0,0.10737540098198421
8,pcc,0.013675096866113593,-0.007880734888225969,0.0,0.10163247386877157
9,pcc,-0.0012216798901256,-0.005943938326570509,0.0,0.09430934768180269
10,pcc,-0.008808497697832039,-0.02301485367200878,0.0,0.0937217646015324
11,pcc,-0.02068769563748452,-0.03518861264931629,0.0,0.09424173915476422
12,pcc,-0.011959708964956831,-0.05074323732019473,0.0,0.09406955909213684
13,pcc,-0.0005753273695661821,-0.042273459359317686,0.0,0.0979418201789322
14,pcc,0.0036315059480894404,-0.03644698344097471,0.0,0.09652038876832386
15,pcc,0.007804672004958878,-0.04071491794122414,0.0,0.09553821904558432
