frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.055147846255599396,-0.035252348840890464,0.0,0.18089232910318445
2,pcc,0.037054002629949546,-0.06499051207087399,0.0,0.1854799160993676
3,pcc,0.024612103382578868,-0.06998821534036923,0.0,0.18731125538534357
4,pcc,-0.023484163704878463,-0.06788674863244404,0.0,0.19369475236920172
5,pcc,0.07901857223583883,0.030999670400295772,0.0,0.1798794460113202
6,pcc,0.01028709949780908,-0.07231812959439385,0.0,0.189750796550123
7,pcc,-0.04452291918545327,-0.11108503501892536,0.0,0.17422384680367956
8,pcc,-0.0454067548734893,-0.07567381641642043,0.0,0.1810845421853252
9,pcc,-0.07004428783753937,-0.08274294379114508,0.0,0.16673581000652402
10,pcc,-0.051354356867699937,-0.12067829052969077,0.0,0.13567955089501382
11,pcc,-0.0840681950968049,-0.042767036013510756,0.0,0.1484250822968463
12,pcc,-0.0526701095788947,0.05590142448934358,0.0,0.16969827472335852
13,pcc,0.008902410761948639,0.09405751657409638,0.0,0.17727680622500797
14,pcc,0.04782169770222505,0.13702177032625903,0.0,0.166195532044819
15,pcc,0.021827319411348304,0.14088771184365462,0.0,0.17041919576516248
16,pcc,0.02475458649592516,0.1280571817336201,0.0,0.1752394313543949
17,pcc,0.03582139601517131,0.11779048928814091,0.0,0.17534440239681964
18,pcc,0.00904015895757801,0.08001832874964636,0.0,0.18622852831964667
