frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,multiscale_selective_rtx4080,0.5284494757652283,-0.19537049531936646,0.0,0.9993818298505253
2,multiscale_selective_rtx4080,0.3011854290962219,-0.32443827390670776,0.0,0.9992172478148561
3,multiscale_selective_rtx4080,0.2821769714355469,-0.29949280619621277,0.0,0.999260273380032
4,multiscale_selective_rtx4080,-0.035538651049137115,-0.40097370743751526,0.0,0.9992630292392851
5,multiscale_selective_rtx4080,0.4664216637611389,0.2735692262649536,0.0,0.9993900039374036
6,multiscale_selective_rtx4080,-0.28974413871765137,-0.10114308446645737,0.0,0.9991466926831949
7,multiscale_selective_rtx4080,-0.9316043853759766,-0.2704470455646515,0.0,0.9988626760395755
8,multiscale_selective_rtx4080,-1.0932576656341553,0.23488466441631317,0.0,0.997564746597732
9,multiscale_selective_rtx4080,-1.331277847290039,-0.0661054253578186,0.0,0.9928962695850444
10,multiscale_selective_rtx4080,-1.3291703462600708,-0.9028174877166748,0.0,0.9870752629781704
11,multiscale_selective_rtx4080,-1.4207720756530762,-0.2649975121021271,0.0,0.9858993254701786
12,multiscale_selective_rtx4080,-0.6572292447090149,0.47330641746520996,0.0,0.9857269311273168
13,multiscale_selective_rtx4080,-0.07601293176412582,0.4863148629665375,0.0,0.9856885214459529
14,multiscale_selective_rtx4080,0.2655234932899475,0.7610951066017151,0.0,0.9877241613075327
15,multiscale_selective_rtx4080,-0.06360173225402832,0.8746827840805054,0.0,0.990252607489299
16,multiscale_selective_rtx4080,-0.18500566482543945,0.9681540727615356,0.0,0.9933584215062192
17,multiscale_selective_rtx4080,0.05754649639129639,0.7846964597702026,0.0,0.9946789431980799
18,multiscale_selective_rtx4080,-0.19143903255462646,0.5295129418373108,0.0,0.9964685544034239
