frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.00017872430746509053,0.004378197095253221,0.0,0.637802728723577
2,pcc,0.0011953299397900307,0.012247400375888303,0.0,0.3868171728846215
3,pcc,0.01295825624006904,0.01993313899138045,0.0,0.2380126837136926
4,pcc,0.032327693123056396,0.01321812771549836,0.0,0.16225175462859467
5,pcc,0.050863078592450046,-0.03214010822355391,0.0,0.12334768136066002
6,pcc,0.034209684495083416,-0.07899073057125533,0.0,0.10516380272462895
7,pcc,-0.019665013718373918,-0.016849766566690585,0.0,0.0981449673378493
8,pcc,-0.046237172424220985,0.0674701315084784,0.0,0.09097034785176553
9,pcc,-0.04617888923723062,0.07499759390153453,0.0,0.08788891413315526
10,pcc,-0.035348716582254414,0.13840688742932372,0.0,0.07979791255860878
11,pcc,-0.03703175686981074,0.14746213342200626,0.0,0.06823875373068028
12,pcc,-0.014034994477929835,0.12047963310402897,0.0,0.058509384286111174
13,pcc,-0.0059966192792801605,0.07114672952703904,0.0,0.051434620919918426
14,pcc,-0.014425950186925622,0.04134913556593864,0.0,0.05061451301346137
15,pcc,-0.008557539700257868,0.02185449337562921,0.0,0.048158998960671946
16,pcc,-0.0034013570008287514,0.004593119300468528,0.0,0.04719934011729242
17,pcc,0.007610367023022347,0.005966852887159482,0.0,0.04488382174795324
18,pcc,0.015011988910969859,-0.007889938380485146,0.0,0.045384605546889896
