frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.001269427449747384,-0.0007959063013585404,0.0,0.6421798190065435
2,pcc,-0.004211512451294273,-0.003360562621251586,0.0,0.39277506499293907
3,pcc,-0.010862366716750303,-0.0035793319047346373,0.0,0.24884392741686584
4,pcc,-0.010162357294692666,-0.004761801734843997,0.0,0.1728511362642315
5,pcc,-0.00757635796514274,-0.001134177301390819,0.0,0.13486812289111283
6,pcc,0.004143444192186759,-0.020268550159795347,0.0,0.11434536069200683
7,pcc,0.006796730906738014,-0.014674042933072475,0.0,0.10434480081695818
8,pcc,0.016104874601017994,-0.008531551081029666,0.0,0.09799359271361056
9,pcc,-0.0026342083925478513,-0.0032694433830652617,0.0,0.09099888920352095
10,pcc,-0.009391652800834038,-0.02681436820839967,0.0,0.08998539498871615
11,pcc,-0.022648958237897206,-0.04005707454660913,0.0,0.09082947932239414
12,pcc,-0.011895563461211175,-0.05314928866172001,0.0,0.09071714382287106
13,pcc,-0.0005437438847986259,-0.04518081747035,0.0,0.09447865526178754
14,pcc,0.007893706159699978,-0.037181054186002496,0.0,0.09298764522706342
15,pcc,0.013606256878374818,-0.0460036630802046,0.0,0.09159963421991983
