frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,euclidean,0.059356187,0.05290917,-0.0036190634,0.9981655989885571
2,euclidean,-0.16863501,0.095286615,-0.008031463,0.9967565113341523
3,euclidean,-0.25967604,0.10638961,0.0012301742,0.9960610019023494
4,euclidean,0.2606632,-0.059516,0.016499054,0.9937160810078921
5,euclidean,0.081977285,0.05727754,0.008737641,0.991924261943046
6,euclidean,0.49821398,-0.04762987,0.015234495,0.9865660516153867
7,euclidean,-0.0781548,0.1599589,1.8647845e-05,0.9835034871076959
8,euclidean,-0.3240339,0.27469888,-0.0039793025,0.9830287733980105
9,euclidean,-0.060227435,0.24538764,0.009456957,0.982568036601478
10,euclidean,-0.60914856,0.61388934,-0.0029382827,0.9798428869183714
11,euclidean,-0.62527025,0.7414062,-0.008784185,0.9759267932237634
12,euclidean,-0.8685177,0.92572045,-0.016504595,0.9728953189924943
13,euclidean,-1.0480673,0.9137849,-0.019547444,0.9736441556461131
14,euclidean,-0.8317456,0.8433244,-0.013968547,0.9799496808306674
15,euclidean,-1.0958921,0.98533344,-0.02458001,0.9795627819342986
16,euclidean,-0.58696455,0.9037542,-0.0154649895,0.9761554378309296
17,euclidean,-0.36978558,0.77873147,-0.008750382,0.9763855976704443
18,euclidean,-0.1919273,0.7245176,0.007388144,0.9831423089712795
19,euclidean,0.79265934,0.050504666,0.021607162,0.9846827944509665
20,euclidean,0.3243733,0.21828496,0.022160657,0.9868517244965807
21,euclidean,0.5577503,-0.08334087,0.025213713,0.9869312577010365
22,euclidean,0.19226782,-0.06885198,0.020950744,0.9873295510157111
23,euclidean,-0.027237913,-0.07476411,0.02525871,0.9887824809958756
24,euclidean,0.5544548,-0.379886,0.03669024,0.9892322756847103
25,euclidean,0.21077055,-0.5504964,0.035428084,0.989084132246627
