frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,-0.0013088205211688002,-0.0007663618500378651,0.0,0.643533800439183
2,pcc,-0.004264458817516199,-0.0033295592536045538,0.0,0.3949014169344402
3,pcc,-0.010332380824250646,-0.0038008777634207613,0.0,0.2513367325629975
4,pcc,-0.00974690012921016,-0.005857130171912433,0.0,0.1758963605151781
5,pcc,-0.0065096727345788806,-0.0016826654583547418,0.0,0.13815499615322582
6,pcc,0.002491576356297226,-0.019275685600270955,0.0,0.11779819961607739
7,pcc,0.006275384402627238,-0.014179569737036865,0.0,0.10714220303498417
8,pcc,0.014550692637891773,-0.008957205109406124,0.0,0.1014499955450262
9,pcc,-0.0019774248796423826,-0.005633054638605745,0.0,0.09423141860283234
10,pcc,-0.00883512788702228,-0.024172767337819253,0.0,0.09366479125084706
11,pcc,-0.02036508667587414,-0.03489896167792251,0.0,0.09403856228694028
12,pcc,-0.011912532466309567,-0.05200422025447964,0.0,0.09386259192941535
13,pcc,-2.140431399093733e-05,-0.04096219866830751,0.0,0.09755744584703771
14,pcc,0.004294669237186179,-0.03708032353006417,0.0,0.0961302665432349
15,pcc,0.0074641784953484785,-0.04165432721240241,0.0,0.09532682608057558
