frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.00014657713557954808,0.004327570202450445,0.0,0.6378372436675809
2,pcc,0.0012076047946508715,0.012251034258418886,0.0,0.3867965291764872
3,pcc,0.013027707684247207,0.019945206434877474,0.0,0.2380781460112365
4,pcc,0.032415969961526105,0.013125890336570327,0.0,0.1623364578557462
5,pcc,0.05095586319193472,-0.03222812579866624,0.0,0.12340946740434881
6,pcc,0.034019831908539126,-0.07870882989118289,0.0,0.10528897352334579
7,pcc,-0.019738093214323685,-0.016747137750002934,0.0,0.09820767503220651
8,pcc,-0.046683197045547874,0.06780080057536397,0.0,0.09102285112563917
9,pcc,-0.04619105740484074,0.0752072563091924,0.0,0.08806749942096641
10,pcc,-0.03533958045791603,0.138759644525403,0.0,0.07994616859373664
11,pcc,-0.03750084910300109,0.14711023421103817,0.0,0.06837988196681598
12,pcc,-0.014120702827621205,0.12009327114949012,0.0,0.05858294293939227
13,pcc,-0.006161424692010455,0.07095970028187491,0.0,0.05157061625521992
14,pcc,-0.014172202809494104,0.041512737087687754,0.0,0.050734528816480544
15,pcc,-0.008711048829262408,0.02255398742096073,0.0,0.0482555358586135
16,pcc,-0.0029101517640550472,0.005028545568864187,0.0,0.0473113633680721
17,pcc,0.007288602185062722,0.006175448815824967,0.0,0.04487053339957312
18,pcc,0.014982066265125294,-0.007395636708397066,0.0,0.04548213864924493
