frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0009810791489382278,-0.0012398623838374896,0.0,0.6334837278657192
2,pcc,0.000910751215249482,-0.0027003308572717995,0.0,0.380588907809752
3,pcc,0.0066060882037771804,-0.0060902866208207935,0.0,0.23296521263356293
4,pcc,0.009436553259192517,-0.016049656634175145,0.0,0.15714159734861244
5,pcc,0.002570849850130306,-0.013223800768343804,0.0,0.1167871282499787
6,pcc,-0.010376726449843712,-0.007527498546736425,0.0,0.09831076824645495
7,pcc,-0.01710900786358023,-0.004738659297723677,0.0,0.08913861442144992
8,pcc,-0.017008030228657992,0.009756994892057001,0.0,0.08548627527756661
9,pcc,-0.0015312280758508145,0.015423216269706684,0.0,0.0791718858256549
10,pcc,0.010909237786230827,-0.007231560251355374,0.0,0.07286419095122137
11,pcc,0.010278271685330425,-0.03271081777200633,0.0,0.07264234508406264
12,pcc,0.020120390267805443,-0.019918445929614635,0.0,0.06731644661408391
13,pcc,0.01509154929800563,-0.010061006790434698,0.0,0.06638063502516373
14,pcc,0.008497466571718829,0.00873737548425309,0.0,0.06865814897233001
15,pcc,-0.01174413954115566,0.013553905843818144,0.0,0.06745206591194038
16,pcc,-0.005859299429508739,0.0166050987418441,0.0,0.06937401160607257
17,pcc,-0.01029845141944198,0.03833275734630991,0.0,0.06923585447541114
18,pcc,-0.008026487211010324,0.010310650022412406,0.0,0.07113789443407627
19,pcc,-0.001060748081184193,0.006860954132426311,0.0,0.07009308617323051
20,pcc,-0.029119189408152103,0.021445750604331473,0.0,0.06882509400091875
21,pcc,-0.02911298312083004,0.035580561648313615,0.0,0.06538380403747844
22,pcc,-0.026416347611555525,0.03344858291934144,0.0,0.06177382436857405
23,pcc,-0.035227311410407726,0.04650559385370201,0.0,0.05952866487941266
24,pcc,-0.031177025563064877,0.047309841477018444,0.0,0.06030715994457978
