frame,method,dx,dy,angle,ecc_score
0,mask,0.0,0.0,0.0,1.0
1,pcc,0.0015350972050024272,-0.0006575256798671093,0.0,0.6457809117108596
2,pcc,0.003959357472745548,-0.004908904547192118,0.0,0.4012618180719869
3,pcc,0.011490140280437319,-0.005931509704081441,0.0,0.2586983947318138
4,pcc,0.01418093849422726,-0.008622435096015476,0.0,0.17850305869143376
5,pcc,0.02121220165968513,-0.014396156211203806,0.0,0.13580991922333593
6,pcc,0.027877781397696068,-0.01842945543338856,0.0,0.11162007175586817
7,pcc,0.028169792285086915,-0.023979475562363753,0.0,0.09807795054872072
8,pcc,0.035138275637751744,-0.00927575164165118,0.0,0.09457415379586379
9,pcc,0.046905642572700496,-0.008237659408135773,0.0,0.09531672573312208
10,pcc,0.03799770387624345,-0.017862289998774847,0.0,0.09319773514613464
11,pcc,0.04124399359472949,-0.018244194921584418,0.0,0.0945173842561946
12,pcc,0.03767285158149418,-0.01271124794838053,0.0,0.09366792623383388
13,pcc,0.037056881154473933,-0.014059593814839106,0.0,0.09307041514432184
